zip,tier
75415,DAS_EXTENDED
75416,REMOTE_US48
75417,REMOTE_US48
75418,DAS
75420,DAS_EXTENDED
75421,DAS_EXTENDED
75422,DAS_EXTENDED
75423,DAS_EXTENDED
75424,DAS_EXTENDED
75425,DAS_EXTENDED
75426,DAS_EXTENDED
75428,DAS_EXTENDED
75429,DAS_EXTENDED
75431,REMOTE_US48
75432,REMOTE_US48
75433,REMOTE_US48
75434,DAS_EXTENDED
75435,DAS_EXTENDED
75436,REMOTE_US48
75437,DAS_EXTENDED
75438,DAS_EXTENDED
75439,DAS_EXTENDED
75440,DAS_EXTENDED
75441,DAS
75442,DAS_EXTENDED
75444,DAS_EXTENDED
75446,DAS_EXTENDED
75447,DAS_EXTENDED
75448,DAS_EXTENDED
75449,DAS_EXTENDED
75450,REMOTE_US48
75451,DAS_EXTENDED
75452,DAS_EXTENDED
75453,DAS_EXTENDED
75454,DAS
75455,DAS
75456,DAS
75457,DAS_EXTENDED
75458,DAS_EXTENDED
75459,DAS
75460,DAS
75461,DAS
75462,DAS_EXTENDED
75468,DAS_EXTENDED
75469,DAS_EXTENDED
75470,DAS_EXTENDED
75471,DAS_EXTENDED
75472,DAS_EXTENDED
75473,DAS_EXTENDED
75474,DAS_EXTENDED
75476,REMOTE_US48
75477,REMOTE_US48
75478,DAS_EXTENDED
75479,REMOTE_US48
75480,REMOTE_US48
75481,DAS_EXTENDED
75482,DAS
75483,DAS
75485,DAS
75486,DAS_EXTENDED
75487,DAS_EXTENDED
75488,DAS_EXTENDED
75489,DAS
75490,DAS
75491,DAS_EXTENDED
75492,REMOTE_US48
75493,DAS_EXTENDED
75494,DAS_EXTENDED
75495,DAS
75496,DAS_EXTENDED
75497,DAS_EXTENDED
75550,DAS_EXTENDED
75551,DAS
75554,REMOTE_US48
75555,REMOTE_US48
75556,DAS_EXTENDED
75558,REMOTE_US48
75559,REMOTE_US48
75560,REMOTE_US48
75561,DAS
75562,DAS_EXTENDED
75563,DAS_EXTENDED
75565,REMOTE_US48
75566,DAS_EXTENDED
75567,DAS_EXTENDED
75568,DAS_EXTENDED
75570,DAS
75571,DAS_EXTENDED
75572,DAS_EXTENDED
75573,DAS_EXTENDED
75574,DAS_EXTENDED
75603,DAS
75630,REMOTE_US48
75631,REMOTE_US48
75633,DAS_EXTENDED
75636,DAS_EXTENDED
75637,DAS_EXTENDED
75638,DAS_EXTENDED
75639,REMOTE_US48
75640,DAS_EXTENDED
75642,DAS
75643,DAS_EXTENDED
75644,DAS
75645,DAS_EXTENDED
75647,DAS
75650,DAS_EXTENDED
75651,REMOTE_US48
75652,DAS
75653,DAS_EXTENDED
75654,DAS
75656,DAS_EXTENDED
75657,DAS_EXTENDED
75658,DAS
75659,DAS
75661,REMOTE_US48
75662,DAS
75663,DAS
75666,REMOTE_US48
75667,DAS_EXTENDED
75668,DAS_EXTENDED
75669,REMOTE_US48
75670,DAS
75671,DAS
75672,DAS
75680,DAS
75681,REMOTE_US48
75682,DAS_EXTENDED
75683,REMOTE_US48
75684,DAS_EXTENDED
75685,DAS_EXTENDED
75686,DAS_EXTENDED
75687,DAS
75688,DAS
75689,DAS_EXTENDED
75691,DAS_EXTENDED
75692,REMOTE_US48
75693,DAS
75694,DAS
75704,DAS
75705,DAS_EXTENDED
75706,DAS
75750,DAS_EXTENDED
75751,DAS
75752,DAS_EXTENDED
75754,DAS_EXTENDED
75755,DAS_EXTENDED
75756,DAS_EXTENDED
75757,DAS
75758,DAS_EXTENDED
75760,REMOTE_US48
75762,DAS
75763,DAS_EXTENDED
75764,REMOTE_US48
75765,DAS_EXTENDED
75766,DAS_EXTENDED
75770,REMOTE_US48
75771,DAS
75772,REMOTE_US48
75773,DAS_EXTENDED
75778,REMOTE_US48
75779,DAS_EXTENDED
75780,DAS
75782,DAS
75783,DAS_EXTENDED
75784,DAS_EXTENDED
75785,REMOTE_US48
75788,DAS_EXTENDED
75789,DAS_EXTENDED
75790,DAS
75791,DAS
75792,REMOTE_US48
75801,DAS
75802,DAS_EXTENDED
75803,DAS_EXTENDED
75831,DAS_EXTENDED
75832,DAS_EXTENDED
75833,REMOTE_US48
75834,DAS_EXTENDED
75835,DAS_EXTENDED
75838,REMOTE_US48
75839,DAS_EXTENDED
75840,DAS_EXTENDED
75844,DAS_EXTENDED
75845,DAS_EXTENDED
75846,DAS_EXTENDED
75847,REMOTE_US48
75848,DAS_EXTENDED
75849,DAS
75850,REMOTE_US48
75851,REMOTE_US48
75852,REMOTE_US48
75853,DAS_EXTENDED
75855,DAS_EXTENDED
75856,DAS_EXTENDED
75858,DAS_EXTENDED
75859,DAS_EXTENDED
75860,DAS_EXTENDED
75861,DAS_EXTENDED
75862,REMOTE_US48
75865,REMOTE_US48
75880,DAS_EXTENDED
75884,DAS_EXTENDED
75886,DAS_EXTENDED
75903,DAS
75925,DAS_EXTENDED
75926,REMOTE_US48
75928,REMOTE_US48
75929,REMOTE_US48
75930,REMOTE_US48
75931,REMOTE_US48
75932,REMOTE_US48
75933,REMOTE_US48
75934,DAS_EXTENDED
75935,DAS_EXTENDED
75936,DAS_EXTENDED
75937,DAS_EXTENDED
75938,REMOTE_US48
75939,DAS_EXTENDED
75941,DAS_EXTENDED
75942,DAS
75943,REMOTE_US48
75944,REMOTE_US48
75946,REMOTE_US48
75948,REMOTE_US48
75949,DAS_EXTENDED
75951,DAS_EXTENDED
75954,DAS_EXTENDED
75956,DAS_EXTENDED
75958,DAS
75959,REMOTE_US48
75960,REMOTE_US48
75961,DAS
75962,DAS
75964,DAS
75966,DAS_EXTENDED
75968,DAS_EXTENDED
75969,DAS_EXTENDED
75972,DAS_EXTENDED
75973,REMOTE_US48
75974,REMOTE_US48
75975,DAS_EXTENDED
75976,DAS
75977,REMOTE_US48
75979,DAS_EXTENDED
75980,REMOTE_US48
75990,DAS
76008,DAS
76009,DAS
76020,DAS
76022,DAS
76023,DAS_EXTENDED
76031,DAS
76033,DAS
76035,DAS_EXTENDED
76041,DAS_EXTENDED
76043,DAS_EXTENDED
76044,DAS_EXTENDED
76048,DAS
76049,DAS
76050,DAS_EXTENDED
76055,DAS_EXTENDED
76058,DAS
76059,DAS
76061,DAS_EXTENDED
76064,DAS_EXTENDED
76066,DAS_EXTENDED
76067,DAS_EXTENDED
76068,DAS_EXTENDED
76070,DAS_EXTENDED
76071,DAS
76073,DAS_EXTENDED
76077,DAS_EXTENDED
76078,DAS
76082,DAS
76084,DAS_EXTENDED
76085,DAS_EXTENDED
76087,DAS
76088,DAS_EXTENDED
76093,REMOTE_US48
76113,DAS
76225,DAS_EXTENDED
76227,DAS
76228,DAS_EXTENDED
76230,DAS_EXTENDED
76233,DAS_EXTENDED
76234,DAS_EXTENDED
76238,DAS_EXTENDED
76239,DAS_EXTENDED
76240,DAS
76241,REMOTE_US48
76245,DAS
76246,REMOTE_US48
76247,DAS
76249,DAS
76250,DAS
76251,REMOTE_US48
76252,DAS_EXTENDED
76253,DAS
76255,REMOTE_US48
76258,DAS
76259,DAS
76261,DAS_EXTENDED
76263,REMOTE_US48
76264,DAS_EXTENDED
76265,DAS_EXTENDED
76266,DAS
76267,DAS
76268,DAS
76270,DAS_EXTENDED
76271,DAS_EXTENDED
76272,DAS_EXTENDED
76273,DAS_EXTENDED
76305,DAS
76351,DAS
76352,DAS_EXTENDED
76354,DAS
76357,DAS_EXTENDED
76360,DAS_EXTENDED
76363,REMOTE_US48
76364,DAS
76365,DAS_EXTENDED
76366,DAS_EXTENDED
76367,DAS
76369,DAS
76370,DAS_EXTENDED
76371,DAS_EXTENDED
76372,DAS_EXTENDED
76373,DAS_EXTENDED
76374,DAS_EXTENDED
76377,DAS_EXTENDED
76379,DAS_EXTENDED
76380,DAS_EXTENDED
76384,DAS_EXTENDED
76385,DAS_EXTENDED
76388,REMOTE_US48
76389,DAS_EXTENDED
76401,DAS
76402,DAS
76424,REMOTE_US48
76426,DAS_EXTENDED
76427,DAS_EXTENDED
76429,REMOTE_US48
76430,DAS_EXTENDED
76431,DAS_EXTENDED
76432,DAS_EXTENDED
76433,REMOTE_US48
76435,DAS_EXTENDED
76436,DAS_EXTENDED
76437,REMOTE_US48
76439,DAS_EXTENDED
76442,REMOTE_US48
76443,DAS_EXTENDED
76444,REMOTE_US48
76445,DAS_EXTENDED
76446,REMOTE_US48
76448,REMOTE_US48
76449,REMOTE_US48
76450,DAS_EXTENDED
76452,REMOTE_US48
76453,REMOTE_US48
76454,DAS_EXTENDED
76455,DAS_EXTENDED
76457,DAS_EXTENDED
76458,DAS_EXTENDED
76459,REMOTE_US48
76460,DAS_EXTENDED
76461,DAS_EXTENDED
76462,DAS_EXTENDED
76463,REMOTE_US48
76464,REMOTE_US48
76466,DAS
76467,DAS_EXTENDED
76468,DAS
76469,DAS_EXTENDED
76470,DAS_EXTENDED
76471,DAS_EXTENDED
76472,REMOTE_US48
76474,DAS_EXTENDED
76475,DAS_EXTENDED
76476,DAS_EXTENDED
76481,DAS_EXTENDED
76483,DAS_EXTENDED
76484,DAS_EXTENDED
76485,DAS
76486,DAS_EXTENDED
76487,DAS_EXTENDED
76490,DAS
76491,DAS_EXTENDED
76511,DAS_EXTENDED
76513,DAS
76518,REMOTE_US48
76519,DAS_EXTENDED
76520,DAS_EXTENDED
76522,DAS
76523,DAS
76524,DAS
76525,REMOTE_US48
76527,DAS_EXTENDED
76528,DAS_EXTENDED
76530,DAS_EXTENDED
76531,REMOTE_US48
76534,DAS_EXTENDED
76537,DAS
76538,REMOTE_US48
76539,DAS_EXTENDED
76550,DAS_EXTENDED
76554,DAS
76556,DAS_EXTENDED
76557,DAS_EXTENDED
76558,DAS
76559,DAS
76561,DAS_EXTENDED
76564,DAS
76565,REMOTE_US48
76566,REMOTE_US48
76567,DAS_EXTENDED
76569,DAS_EXTENDED
76570,DAS_EXTENDED
76571,DAS
76573,DAS
76574,DAS
76577,DAS_EXTENDED
76578,DAS_EXTENDED
76579,DAS
76596,DAS
76598,DAS
76621,DAS_EXTENDED
76622,DAS_EXTENDED
76623,DAS_EXTENDED
76624,DAS_EXTENDED
76626,REMOTE_US48
76627,DAS_EXTENDED
76628,DAS_EXTENDED
76629,DAS_EXTENDED
76630,DAS_EXTENDED
76631,DAS_EXTENDED
76632,DAS_EXTENDED
76633,DAS
76634,DAS_EXTENDED
76635,DAS_EXTENDED
76636,REMOTE_US48
76637,DAS_EXTENDED
76638,DAS_EXTENDED
76639,DAS_EXTENDED
76640,DAS_EXTENDED
76641,REMOTE_US48
76642,DAS_EXTENDED
76644,DAS_EXTENDED
76645,DAS
76648,DAS_EXTENDED
76649,DAS_EXTENDED
76650,DAS_EXTENDED
76651,REMOTE_US48
76652,DAS_EXTENDED
76653,DAS_EXTENDED
76654,DAS
76655,DAS
76656,REMOTE_US48
76660,DAS_EXTENDED
76661,DAS_EXTENDED
76664,DAS_EXTENDED
76665,DAS_EXTENDED
76666,DAS_EXTENDED
76667,DAS_EXTENDED
76670,DAS_EXTENDED
76671,DAS_EXTENDED
76673,DAS_EXTENDED
76675,DAS_EXTENDED
76676,DAS
76677,DAS_EXTENDED
76678,DAS_EXTENDED
76679,DAS_EXTENDED
76680,DAS_EXTENDED
76681,DAS_EXTENDED
76682,REMOTE_US48
76684,DAS_EXTENDED
76685,DAS_EXTENDED
76686,REMOTE_US48
76687,REMOTE_US48
76689,DAS_EXTENDED
76690,REMOTE_US48
76691,DAS_EXTENDED
76692,DAS_EXTENDED
76693,REMOTE_US48
76801,DAS
76802,REMOTE_US48
76803,REMOTE_US48
76804,DAS
76820,REMOTE_US48
76821,REMOTE_US48
76823,DAS_EXTENDED
76824,REMOTE_US48
76825,REMOTE_US48
76827,REMOTE_US48
76828,REMOTE_US48
76831,REMOTE_US48
76832,REMOTE_US48
76834,DAS_EXTENDED
76836,REMOTE_US48
76837,DAS_EXTENDED
76841,REMOTE_US48
76842,DAS_EXTENDED
76844,DAS_EXTENDED
76845,REMOTE_US48
76848,REMOTE_US48
76849,REMOTE_US48
76852,REMOTE_US48
76853,REMOTE_US48
76854,REMOTE_US48
76856,REMOTE_US48
76857,DAS_EXTENDED
76858,REMOTE_US48
76859,REMOTE_US48
76861,DAS_EXTENDED
76862,DAS_EXTENDED
76864,DAS_EXTENDED
76865,DAS_EXTENDED
76866,DAS_EXTENDED
76869,REMOTE_US48
76870,REMOTE_US48
76871,REMOTE_US48
76872,REMOTE_US48
76873,REMOTE_US48
76874,DAS_EXTENDED
76875,DAS_EXTENDED
76877,DAS_EXTENDED
76878,REMOTE_US48
76880,REMOTE_US48
76882,REMOTE_US48
76883,DAS_EXTENDED
76884,REMOTE_US48
76885,REMOTE_US48
76886,DAS
76887,REMOTE_US48
76888,REMOTE_US48
76890,DAS_EXTENDED
76901,DAS
76903,DAS
76904,DAS
76905,DAS
76906,DAS
76930,REMOTE_US48
76932,REMOTE_US48
76933,DAS_EXTENDED
76934,DAS_EXTENDED
76935,DAS_EXTENDED
76936,DAS_EXTENDED
76937,DAS_EXTENDED
76939,REMOTE_US48
76940,DAS_EXTENDED
76941,DAS_EXTENDED
76943,DAS_EXTENDED
76945,DAS_EXTENDED
76949,DAS_EXTENDED
76950,REMOTE_US48
76951,DAS_EXTENDED
76953,REMOTE_US48
76955,REMOTE_US48
76957,DAS_EXTENDED
76958,DAS_EXTENDED
77016,DAS
77028,DAS
77049,DAS
77050,DAS
77078,DAS
77302,DAS
77306,DAS_EXTENDED
77316,DAS
77318,DAS
77320,DAS_EXTENDED
77326,DAS_EXTENDED
77327,DAS
77328,DAS_EXTENDED
77331,DAS_EXTENDED
77332,DAS_EXTENDED
77334,DAS_EXTENDED
77335,DAS_EXTENDED
77336,DAS_EXTENDED
77340,DAS
77341,DAS
77342,DAS
77343,DAS_EXTENDED
77344,DAS_EXTENDED
77349,DAS_EXTENDED
77350,DAS_EXTENDED
77351,DAS_EXTENDED
77354,DAS
77355,DAS
77356,DAS
77357,DAS
77358,DAS_EXTENDED
77359,DAS_EXTENDED
77360,DAS_EXTENDED
77362,DAS
77363,DAS_EXTENDED
77364,DAS_EXTENDED
77365,DAS
77367,DAS_EXTENDED
77368,REMOTE_US48
77369,DAS_EXTENDED
77371,DAS_EXTENDED
77372,DAS
77374,DAS_EXTENDED
77376,DAS_EXTENDED
77378,DAS
77399,DAS_EXTENDED
77404,REMOTE_US48
77412,DAS_EXTENDED
77414,DAS_EXTENDED
77415,DAS_EXTENDED
77417,DAS_EXTENDED
77418,DAS_EXTENDED
77419,DAS_EXTENDED
77420,DAS_EXTENDED
77422,DAS_EXTENDED
77423,DAS
77426,DAS_EXTENDED
77428,REMOTE_US48
77430,REMOTE_US48
77431,REMOTE_US48
77432,DAS_EXTENDED
77434,DAS_EXTENDED
77435,DAS_EXTENDED
77436,DAS_EXTENDED
77437,DAS
77440,DAS_EXTENDED
77441,DAS
77442,DAS_EXTENDED
77443,DAS_EXTENDED
77444,REMOTE_US48
77445,DAS_EXTENDED
77446,DAS_EXTENDED
77447,DAS
77448,DAS_EXTENDED
77451,DAS_EXTENDED
77452,DAS
77453,DAS_EXTENDED
77454,DAS_EXTENDED
77455,DAS_EXTENDED
77456,DAS_EXTENDED
77457,DAS_EXTENDED
77458,DAS_EXTENDED
77460,REMOTE_US48
77461,DAS_EXTENDED
77463,DAS
77464,DAS_EXTENDED
77465,DAS_EXTENDED
77466,DAS_EXTENDED
77467,DAS
77468,REMOTE_US48
77469,DAS
77470,DAS_EXTENDED
77471,DAS
77474,DAS
77475,DAS_EXTENDED
77476,DAS
77480,DAS_EXTENDED
77481,DAS_EXTENDED
77482,REMOTE_US48
77483,DAS_EXTENDED
77484,DAS
77485,DAS_EXTENDED
77486,DAS
77488,DAS_EXTENDED
77501,DAS
77510,DAS
77511,DAS
77512,DAS
77514,DAS_EXTENDED
77515,DAS
77516,DAS
77517,DAS
77519,DAS_EXTENDED
77523,DAS
77532,DAS
77533,DAS_EXTENDED
77534,DAS
77535,DAS
77538,DAS_EXTENDED
77539,DAS
77541,DAS
77542,DAS
77547,DAS
77554,DAS
77560,DAS_EXTENDED
77561,DAS_EXTENDED
77563,DAS
77564,DAS_EXTENDED
77575,DAS_EXTENDED
77577,DAS_EXTENDED
77578,DAS
77580,DAS
77582,DAS
77583,DAS
77585,DAS_EXTENDED
77597,REMOTE_US48
77612,REMOTE_US48
77613,DAS_EXTENDED
77614,DAS
77615,DAS_EXTENDED
77616,REMOTE_US48
77617,DAS_EXTENDED
77622,REMOTE_US48
77623,REMOTE_US48
77624,REMOTE_US48
77625,DAS_EXTENDED
77626,DAS
77629,DAS_EXTENDED
77630,DAS
77632,DAS_EXTENDED
77650,DAS_EXTENDED
77655,DAS_EXTENDED
77656,DAS
77657,DAS
77659,DAS_EXTENDED
77660,DAS_EXTENDED
77661,REMOTE_US48
77662,DAS
77663,REMOTE_US48
77664,REMOTE_US48
77665,DAS_EXTENDED
77713,DAS
77808,DAS
77830,REMOTE_US48
77831,REMOTE_US48
77833,DAS
77834,DAS
77835,DAS_EXTENDED
77836,DAS_EXTENDED
77837,DAS_EXTENDED
77838,DAS_EXTENDED
77850,DAS_EXTENDED
77852,DAS_EXTENDED
77853,REMOTE_US48
77855,DAS_EXTENDED
77856,DAS_EXTENDED
77857,DAS_EXTENDED
77859,DAS_EXTENDED
77861,DAS_EXTENDED
77862,DAS
77863,REMOTE_US48
77864,DAS_EXTENDED
77865,REMOTE_US48
77866,DAS
77867,DAS_EXTENDED
77868,DAS
77869,DAS
77870,DAS
77871,DAS_EXTENDED
77872,DAS_EXTENDED
77873,DAS_EXTENDED
77875,DAS_EXTENDED
77876,DAS_EXTENDED
77878,DAS_EXTENDED
77879,DAS_EXTENDED
77880,DAS_EXTENDED
77882,DAS_EXTENDED
77905,DAS
77950,DAS_EXTENDED
77951,DAS
77954,DAS_EXTENDED
77957,DAS_EXTENDED
77960,DAS
77961,REMOTE_US48
77962,DAS_EXTENDED
77963,DAS_EXTENDED
77964,DAS_EXTENDED
77968,DAS_EXTENDED
77969,REMOTE_US48
77970,REMOTE_US48
77971,DAS
77972,DAS_EXTENDED
77973,REMOTE_US48
77974,DAS_EXTENDED
77975,DAS_EXTENDED
77977,DAS
77978,DAS
77979,DAS
77982,DAS_EXTENDED
77983,DAS
77984,DAS_EXTENDED
77987,DAS_EXTENDED
77989,REMOTE_US48
77990,DAS_EXTENDED
77991,DAS
77993,REMOTE_US48
77994,DAS_EXTENDED
77995,DAS_EXTENDED
78001,DAS
78002,DAS_EXTENDED
78003,DAS_EXTENDED
78004,DAS_EXTENDED
78005,REMOTE_US48
78006,DAS
78007,DAS_EXTENDED
78008,REMOTE_US48
78009,DAS_EXTENDED
78010,DAS_EXTENDED
78011,REMOTE_US48
78012,DAS_EXTENDED
78013,DAS_EXTENDED
78014,REMOTE_US48
78016,DAS_EXTENDED
78017,DAS_EXTENDED
78019,REMOTE_US48
78021,REMOTE_US48
78022,DAS_EXTENDED
78024,REMOTE_US48
78025,DAS_EXTENDED
78026,DAS_EXTENDED
78027,REMOTE_US48
78028,DAS
78029,DAS
78039,DAS
78046,DAS
78050,DAS_EXTENDED
78052,DAS_EXTENDED
78054,DAS_EXTENDED
78055,DAS_EXTENDED
78056,DAS_EXTENDED
78057,DAS_EXTENDED
78058,REMOTE_US48
78059,DAS_EXTENDED
78060,DAS_EXTENDED
78061,DAS_EXTENDED
78062,DAS
78063,DAS_EXTENDED
78064,DAS_EXTENDED
78065,DAS_EXTENDED
78066,DAS_EXTENDED
78067,DAS_EXTENDED
78069,DAS
78070,DAS
78071,DAS_EXTENDED
78072,REMOTE_US48
78073,DAS_EXTENDED
78074,REMOTE_US48
78075,DAS_EXTENDED
78076,DAS_EXTENDED
78101,DAS
78102,DAS_EXTENDED
78104,REMOTE_US48
78107,DAS_EXTENDED
78111,DAS_EXTENDED
78112,DAS
78113,DAS_EXTENDED
78114,DAS
78116,DAS_EXTENDED
78117,DAS_EXTENDED
78118,DAS_EXTENDED
78119,DAS_EXTENDED
78121,DAS
78122,DAS_EXTENDED
78124,DAS
78125,DAS_EXTENDED
78132,DAS
78133,DAS_EXTENDED
78140,DAS_EXTENDED
78141,DAS_EXTENDED
78142,DAS_EXTENDED
78143,DAS
78145,DAS_EXTENDED
78146,DAS_EXTENDED
78147,DAS_EXTENDED
78151,DAS_EXTENDED
78152,DAS_EXTENDED
78155,DAS_EXTENDED
78159,DAS_EXTENDED
78160,DAS_EXTENDED
78161,DAS_EXTENDED
78162,DAS_EXTENDED
78163,DAS
78164,DAS_EXTENDED
78252,DAS
78263,DAS
78264,DAS
78266,DAS
78330,DAS
78332,DAS
78333,DAS
78336,DAS
78338,DAS_EXTENDED
78339,DAS_EXTENDED
78340,DAS_EXTENDED
78341,DAS_EXTENDED
78342,DAS
78343,DAS_EXTENDED
78344,REMOTE_US48
78349,REMOTE_US48
78350,DAS_EXTENDED
78351,DAS_EXTENDED
78352,DAS_EXTENDED
78353,REMOTE_US48
78355,DAS_EXTENDED
78357,DAS_EXTENDED
78358,DAS
78360,REMOTE_US48
78361,DAS_EXTENDED
78363,DAS
78364,DAS
78368,DAS_EXTENDED
78369,REMOTE_US48
78370,DAS_EXTENDED
78371,DAS_EXTENDED
78372,DAS_EXTENDED
78373,DAS
78375,DAS_EXTENDED
78376,REMOTE_US48
78377,DAS_EXTENDED
78379,DAS_EXTENDED
78380,DAS
78381,DAS
78382,DAS
78383,DAS_EXTENDED
78384,DAS_EXTENDED
78385,DAS_EXTENDED
78387,DAS_EXTENDED
78389,DAS_EXTENDED
78390,DAS_EXTENDED
78391,DAS_EXTENDED
78393,DAS_EXTENDED
78406,DAS
78516,DAS
78536,REMOTE_US48
78537,DAS
78538,DAS_EXTENDED
78541,DAS
78542,DAS
78543,DAS_EXTENDED
78545,DAS_EXTENDED
78547,REMOTE_US48
78548,DAS_EXTENDED
78549,DAS_EXTENDED
78558,DAS
78559,DAS
78560,DAS
78561,DAS
78562,DAS
78563,REMOTE_US48
78564,REMOTE_US48
78566,DAS
78569,DAS_EXTENDED
78574,DAS
78578,DAS
78580,DAS
78582,DAS_EXTENDED
78583,DAS_EXTENDED
78584,DAS
78586,DAS
78588,REMOTE_US48
78590,DAS
78591,REMOTE_US48
78592,DAS
78593,DAS
78594,DAS_EXTENDED
78595,DAS
78597,DAS
78598,DAS_EXTENDED
78602,DAS
78603,DAS_EXTENDED
78604,DAS_EXTENDED
78605,DAS_EXTENDED
78606,DAS_EXTENDED
78607,REMOTE_US48
78608,REMOTE_US48
78609,DAS_EXTENDED
78610,DAS
78611,DAS_EXTENDED
78612,DAS_EXTENDED
78614,DAS_EXTENDED
78615,DAS_EXTENDED
78616,DAS
78617,DAS
78618,REMOTE_US48
78619,DAS
78620,DAS
78621,DAS
78622,DAS_EXTENDED
78623,DAS
78624,DAS_EXTENDED
78629,DAS_EXTENDED
78631,DAS_EXTENDED
78632,REMOTE_US48
78633,DAS
78635,DAS_EXTENDED
78636,REMOTE_US48
78638,DAS_EXTENDED
78639,DAS_EXTENDED
78640,DAS
78642,DAS
78643,REMOTE_US48
78644,DAS
78645,DAS
78648,DAS_EXTENDED
78650,DAS_EXTENDED
78653,DAS
78654,DAS
78655,DAS_EXTENDED
78656,DAS_EXTENDED
78657,DAS_EXTENDED
78658,DAS_EXTENDED
78659,DAS_EXTENDED
78661,DAS_EXTENDED
78662,DAS_EXTENDED
78663,REMOTE_US48
78669,DAS
78670,DAS_EXTENDED
78671,DAS_EXTENDED
78672,DAS_EXTENDED
78673,DAS
78674,DAS
78675,REMOTE_US48
78676,DAS
78677,REMOTE_US48
78737,DAS
78742,DAS_EXTENDED
78766,DAS
78801,DAS
78802,DAS
78827,DAS_EXTENDED
78828,REMOTE_US48
78829,REMOTE_US48
78830,REMOTE_US48
78832,DAS_EXTENDED
78833,REMOTE_US48
78834,DAS
78836,REMOTE_US48
78837,REMOTE_US48
78838,DAS_EXTENDED
78839,DAS_EXTENDED
78840,DAS
78850,DAS_EXTENDED
78851,REMOTE_US48
78852,DAS_EXTENDED
78853,DAS
78860,REMOTE_US48
78861,DAS_EXTENDED
78870,DAS_EXTENDED
78871,REMOTE_US48
78872,DAS_EXTENDED
78873,REMOTE_US48
78877,DAS_EXTENDED
78879,DAS_EXTENDED
78880,REMOTE_US48
78881,DAS_EXTENDED
78883,DAS_EXTENDED
78884,REMOTE_US48
78885,DAS_EXTENDED
78886,DAS_EXTENDED
78931,DAS_EXTENDED
78932,REMOTE_US48
78933,REMOTE_US48
78934,DAS_EXTENDED
78935,REMOTE_US48
78938,DAS_EXTENDED
78940,REMOTE_US48
78941,DAS_EXTENDED
78942,DAS_EXTENDED
78943,DAS_EXTENDED
78944,DAS_EXTENDED
78945,DAS_EXTENDED
78946,REMOTE_US48
78947,DAS_EXTENDED
78948,REMOTE_US48
78949,REMOTE_US48
78950,REMOTE_US48
78951,DAS
78952,DAS_EXTENDED
78953,REMOTE_US48
78954,DAS_EXTENDED
78956,REMOTE_US48
78957,DAS_EXTENDED
78959,REMOTE_US48
78960,DAS_EXTENDED
78962,DAS_EXTENDED
78963,DAS_EXTENDED
79001,DAS_EXTENDED
79002,REMOTE_US48
79003,DAS_EXTENDED
79005,DAS_EXTENDED
79007,DAS
79008,DAS
79009,DAS_EXTENDED
79010,REMOTE_US48
79011,REMOTE_US48
79012,DAS
79013,DAS_EXTENDED
79014,REMOTE_US48
79015,DAS
79018,REMOTE_US48
79019,DAS_EXTENDED
79021,DAS_EXTENDED
79022,DAS_EXTENDED
79024,DAS_EXTENDED
79025,DAS_EXTENDED
79027,DAS_EXTENDED
79029,DAS
79031,DAS_EXTENDED
79032,DAS
79033,DAS
79034,REMOTE_US48
79035,DAS_EXTENDED
79036,DAS_EXTENDED
79039,DAS_EXTENDED
79040,REMOTE_US48
79041,DAS_EXTENDED
79042,DAS_EXTENDED
79043,DAS_EXTENDED
79044,DAS_EXTENDED
79045,DAS_EXTENDED
79046,REMOTE_US48
79051,REMOTE_US48
79052,DAS_EXTENDED
79053,DAS_EXTENDED
79054,DAS_EXTENDED
79056,REMOTE_US48
79057,REMOTE_US48
79058,REMOTE_US48
79059,DAS_EXTENDED
79061,DAS_EXTENDED
79062,REMOTE_US48
79063,DAS_EXTENDED
79064,DAS_EXTENDED
79065,DAS_EXTENDED
79066,DAS_EXTENDED
79068,DAS_EXTENDED
79070,DAS_EXTENDED
79078,REMOTE_US48
79079,DAS_EXTENDED
79080,REMOTE_US48
79081,DAS_EXTENDED
79082,DAS_EXTENDED
79083,REMOTE_US48
79084,DAS_EXTENDED
79085,DAS_EXTENDED
79086,DAS_EXTENDED
79087,REMOTE_US48
79088,DAS_EXTENDED
79091,DAS_EXTENDED
79092,DAS_EXTENDED
79093,REMOTE_US48
79094,REMOTE_US48
79095,DAS_EXTENDED
79096,DAS_EXTENDED
79097,DAS_EXTENDED
79098,DAS_EXTENDED
79108,DAS
79201,DAS_EXTENDED
79220,REMOTE_US48
79221,DAS_EXTENDED
79223,REMOTE_US48
79225,DAS_EXTENDED
79226,DAS_EXTENDED
79227,DAS_EXTENDED
79229,REMOTE_US48
79230,REMOTE_US48
79231,REMOTE_US48
79232,DAS_EXTENDED
79233,DAS_EXTENDED
79234,REMOTE_US48
79235,DAS_EXTENDED
79236,DAS_EXTENDED
79237,DAS_EXTENDED
79239,REMOTE_US48
79240,DAS_EXTENDED
79241,DAS_EXTENDED
79243,DAS_EXTENDED
79244,DAS_EXTENDED
79245,DAS_EXTENDED
79247,DAS_EXTENDED
79248,REMOTE_US48
79250,DAS_EXTENDED
79251,REMOTE_US48
79252,DAS_EXTENDED
79255,DAS_EXTENDED
79256,DAS_EXTENDED
79257,DAS_EXTENDED
79258,DAS_EXTENDED
79259,REMOTE_US48
79261,DAS_EXTENDED
